Doug the type of guy to use yahoo,Zunair Sharif,1,I Bought a New 2020 Land Rover Defender! (And Here's Why)
"Doug's the kind of guy who refers to his business as ""my stinger""",C H,,I Bought a New 2020 Land Rover Defender! (And Here's Why)
"Doug, the type of guy that wants a nice smooth daily driver, so he orders a Defender with all the off-road options.


Also, the reason it had 30 miles when you picked it up was so they could clear there first 3 check engine lights. Good luck with this one",B. Hessing,,I Bought a New 2020 Land Rover Defender! (And Here's Why)
"Doug Demuro:  Doesn’t want to be the type of guy who owns a G-Wagon.  

Also Doug:  The type of guy who owns a G-Wagon.",Doug Allen,62,I Bought a New 2020 Land Rover Defender! (And Here's Why)
Doug the type of guy to wear shorts with 2 tshirts to thermoregulate his body temp the way we sees fit,numchaps20,,I Bought a New 2020 Land Rover Defender! (And Here's Why)
Doug is the type of guy who ridicules G-Class drivers but owns one himself. I love it hahaha,Nicholas Platts,69,I Bought a New 2020 Land Rover Defender! (And Here's Why)
Doug the type of guy to have his wife ride in the middle seat for ‘extra in car entertainment systems’.,Ether87 Bmw,,I Bought a New 2020 Land Rover Defender! (And Here's Why)
He’s the type of guy to get exited over vacuum attachments.,Wamuu Pillarman,34,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
Doug the type of guy to vacuum his garage with his Toyota vac,Satisfied Warriors Fan,299,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
"Doug is the type of guy to say ""Thiiiiiiiiiiiiiis"" in the intro's of videos.",booba boopi,,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
Doug the type of guy to read owner’s manuals while on the toilet,Ryth,177,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
Doug the type of guy to plug in a toaster in his minivan...,Vinny Simanella,1,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
Doug the type of guy to make engine noises with his mouth when going down on his wife.,electrikoptik,36,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
Doug is the type of guy to wear a mask in a Zoom meeting,Sharon Hagai,70,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
"Doug, the type of guy to do one handed operations with both hands",S85B50 Engine,,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
Doug the type of guy to get excited over the Sienna-vac,Phil Swift,,"The 2021 Toyota Sienna Platinum Is a $50,000 Ultra-Luxury Minivan"
"Dough is the type of guy who makes sports car reviews interesting even for people, like me, who hate sports cars.",Josef H.,,Here’s Why the Original Acura NSX Is Shooting Up in Value
Doug is the type of guy to wear 3 t-shirts to a wedding instead of his normal 2 because it’s fancier,Graham Gilbert,25,Here’s Why the Original Acura NSX Is Shooting Up in Value
Doug the type of guy to start his order at a restaurant with “THHHHIIIIISSSSSSSS... is my order.”,Dog DeMuro,31,Here’s Why the Original Acura NSX Is Shooting Up in Value
doug is the type of guy to sponser himself.,yasmin kapadia,62,"The GMC Hummer EV Is an Insane $100,000+ Electric Off-Roader Truck"
Doug is the Craigslist of car journalism. Please don’t change a thing.,severin wolf,401,"The GMC Hummer EV Is an Insane $100,000+ Electric Off-Roader Truck"
Doug the kinda guy that Totally got paid for this review by GM,RustFreeMotors,,"The GMC Hummer EV Is an Insane $100,000+ Electric Off-Roader Truck"
Doug is the type of guy to count to three when stopping at a stop sign,Joseph Anshewitz,,"The GMC Hummer EV Is an Insane $100,000+ Electric Off-Roader Truck"
"Alright, Elon! We know you have at least ONE ""driving"" Cybertruck around.... time to throw Doug the keys!",xara505,101,"The GMC Hummer EV Is an Insane $100,000+ Electric Off-Roader Truck"
Doug the type of guy to take a genesis for a walk.,Hassan’s Channel,171,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug is the type of guy to call it a start up 😂,JOSHaka OGER,,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug is the type of guy to play the rain sound when he's taking a bath,Hakar Doski,47,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug is the type of guy to use febreeze as cologne,BlockyNoobs,130,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug is the type of guy that relax to a leaky toilet 😁,Neil Gibbons,,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug the type of guy who appreciates a well made blinker switch.,my angel &C4,46,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug is the type of guy to go high on interior sound systems,Abbi Ravindhran,,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug the type of guy to listen to pee noises for 20mins while driving around in a Genesis.,Kuya Jez,,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug the type of guy to review the same feature over and over again,DerpyBellic Gaming _YT,,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug the kind of guy who inclines his ear towards a dripping urinal,Matt Stanford,,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
Doug the type of guy that does bagels instead of donuts,Gummy Potatoes,17,The 2021 Genesis G80 Is a Mercedes-Fighting Luxury Sport Sedan
"Everyone: Here for the car
Me: Here to see if there are any ‘Dougs the type of guy’ memes",Joseph Stalin,32,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
"Doug is the type of guy to make his own ""Doug is the type of guy"" jokes",StealthRider,5,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
"5:34 ""Warm or Hot"" 
Doug is the type of guy to NEVER have a cold drink.",TheGuy,,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
"Doug's fans are the type of guys to go crazy because Doug said ""Lit!""",delbroox,1,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
5:38 Doug the type of guy to keep his drinks warm or hot with heated and cooled cupholders :D Great video either way Doug! 💯,Isaiah Deshazier,,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
"Doug the type of guy to say ""It's LIT""  in a non-Travis Scott voice",Jan G.,39,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
"Doug, the type of guy to call warm cooled/heated cup holders “warm or hot” by mistake. Still love you, Dougie.",Kyle Lerner,,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
Doug is the type of guy to fold his laundry before washing them.,I’m Anonymous,46,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
Doug the type of guy to use a cooled cup holder to keep his coffee warm,Invermere,,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
Doug the type of guy to adjust his wife’s seat and blame it on a demon,,,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
"Doug, the type of guy to take call a girl ""gorgeous"" on a date, then rate her a 7 out of 10.",grantyells,5,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
Doug the type of guy who wears a shirt with the tag still on,Bonzo,,The 2020 BMW X5M Competition Is a 600-Horsepower Super SUV
Doug the type of guy to enhance his conversation when he's the only one in the car,Samie Sahim,809,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug the type of guy to enhance his conversation.,Shree Bangari,4,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"""Doug is the type to enhance his conversation"" 😂",Nirmal,6,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
He took the “Doug is the type of guy....” and ran with it👍,Aiden Scire,2,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"Doug is the type of guy to make ""Doug is the type of guy"" memes in his videos",delbroox,743,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"Doug is the type of guy that would say ""Doug is the type of guy"".",Israel Reynoso,4,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"""Doug is the type of person to enhance his conversation""",Maximus Nye,2,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
It finally happened! Doug said a “Doug the type of guy” comment on himself!! So he reads the comments...,foxcharlie,6,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug is the type of guy to enhance his conversations,AK Media,5,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug the type of guy to make his wife sit in the 3rd row so he can use conversation enhancement,Random Person,389,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug's the type of guy to enhance his conversation 😂😂😂 I love it,colin hunter,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug is the type of guy to have his favorite car as his wallpaper,Aiden Scire,2,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug making his own “Doug is the type of guy” joke in a video is why he’s daddy.,SRT James,199,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"Doug is the type of guy to use a conversation enhancing button to say, “Doug is the type of guy to enhance his conversations”",BIG MACK,722,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug is the type of guy to listen to Miley Cyrus while driving an Escalade.,V M,374,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
I kinda miss the Doug is the type of guy comments,Xavier Lopez,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug is the type of guy who expects the deer to wear reflective clothing.,Rahul Sharma,35,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
21:32 Doug the type of guy to make sure us idiots know the definition of a cupholder is for drinks,Schiffbauer Security Cameras & Access Control,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug is the type of guy to enhance his conversations Hahaha.,Dante,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Listen at 12:54. I think Doug is onto us with the “Doug is the type of guy” jokes,Nick G,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"Doug the  type of guy that when he Hear himself, he gets wet 🤔  🙄 😆 🤣 😂 😹 😆 🤣 😂  💀",Mansour Killuminati 101,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug’s the type of guy to get lucky with a woman and give it a “DougScore”,Stunna4Uzi,289,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"Doug doing a ""Doug is the kinda guy"" joke was hilarious lol",Capt. Irk,42,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
"""Doug is the type of guy to enhance his conversation.""

He's self aware. Reboot.",4 Idiots Gaming,92,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug the type of guy to enhance his conversations🙄,James Craig,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug is the type of guy to ride a horse with both feet on one side.,David J,57,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
12:54 Doug is the type of guy to “enhance is conversation” while sounding like an evil villain,Ian Shear,76,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug the type of guy to enhance his conversations,Judgement Kazzy,,"The 2021 Cadillac Escalade Is a $100,000 Ultra-Luxury SUV with Crazy Features"
Doug the type of guy who sponsors his own videos with his own brand... 🔥🔥,,267,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
"Doug's the type of guy to get himself arrested deliberately to just see the ""quirks and features"" of the police car🚓",Pranav Paladugu -,122,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug is the kind of person who is perfectly normal and not wierd like other ppl commenting about him,saad ahmad,74,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug is the type of guy to get into a crash on purpose so he can check out the quirks and features of the ambulance,The Murder STi,1,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug is the type of guy to put a ruler under his pillow to measure his sleep,Pie yield,5,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug is the type of guy to read the owners manual to his kids as a bedtime story,Sharon Hagai,10,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug the type of guy to get excited when a new version of the Sienna comes out,Golden Lantern,20,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug is the type of guy to break into a car and steal the owner’s manual,Laflamme Christophe,51,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
27:44 Doug is the type of guy who says a whole sentence in falsetto,Kaan Kaya,,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug is the type of guy jumps up and down and fans his arms when he gets exciting news.,sese thekid,1,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug’s the type of guy to match his outfit color with the car he’s reviewing,Tim D80,1,Here's Why the Aston Martin DB7 Is a Bargain V12 Exotic Car
Doug the type of guy to be 6'3 or 6'4 depending on his mood,Random Person,142,Here’s a Thorough Tour of the New 2021 Ford Bronco
"Doug the type of guy to flirt and say ""I'm thrilled with the front end.""",Narcissist Chris,218,Here’s a Thorough Tour of the New 2021 Ford Bronco
Doug the type of guy to go to the date with girl and give her a Doug score,STB Doraha,1,Here’s a Thorough Tour of the New 2021 Ford Bronco
Doug is the type of guy to open the window on the bus while the ac is on,Chance Romance,2,Here’s a Thorough Tour of the New 2021 Ford Bronco
